Q_Shewanella_Pdp11||0_partial_3	CheckV-006379_59	42.6	237	126	3	14	241	7	242	7.26e-50	167
Q_Shewanella_Pdp11||0_partial_3	CheckV-042946_33	39.0	236	127	5	20	239	26	260	1.02e-49	168
Q_Shewanella_Pdp11||0_partial_3	CheckV-049720_49	39.0	236	127	5	20	239	26	260	1.02e-49	168
Q_Shewanella_Pdp11||0_partial_3	CheckV-047979_33	37.3	252	136	6	4	239	23	268	2.53e-49	167
Q_Shewanella_Pdp11||0_partial_3	CheckV-059707_27	37.3	252	136	6	4	239	23	268	2.53e-49	167
Q_Shewanella_Pdp11||0_partial_3	CheckV-045371_12	38.6	220	118	6	35	241	42	257	3.15e-49	166
Q_Shewanella_Pdp11||0_partial_3	CheckV-061181_36	35.8	254	142	7	3	241	2	249	3.54e-49	166
Q_Shewanella_Pdp11||0_partial_3	CheckV-051512_18	38.3	235	138	4	10	241	1	231	4.21e-49	165
Q_Shewanella_Pdp11||0_partial_3	CheckV-045676_47	38.7	238	132	7	10	239	1	232	5.01e-49	165
Q_Shewanella_Pdp11||0_partial_3	CheckV-047966_35	38.6	236	128	5	20	239	26	260	2.27e-48	164
Q_Shewanella_Pdp11||0_partial_3	CheckV-025339_55	38.1	236	134	5	12	239	4	235	9.23e-47	159
Q_Shewanella_Pdp11||0_partial_3	CheckV-003406_60	35.9	231	126	5	26	239	6	231	1.42e-44	154
Q_Shewanella_Pdp11||0_partial_3	CheckV-048988_55	36.4	242	135	5	12	239	5	241	1.94e-44	154
Q_Shewanella_Pdp11||0_partial_3	CheckV-009176_70	38.9	193	102	4	57	239	1	187	4.47e-44	151
Q_Shewanella_Pdp11||0_partial_3	CheckV-005596_26	46.9	162	82	2	79	239	99	257	7.98e-41	145
Q_Shewanella_Pdp11||0_partial_3	CheckV-004565_51	47.5	162	79	3	82	238	112	272	4.87e-40	143
Q_Shewanella_Pdp11||0_partial_3	CheckV-016167_51	44.6	148	82	0	91	238	113	260	2.74e-39	141
Q_Shewanella_Pdp11||0_partial_3	CheckV-005433_39	35.3	215	132	3	25	238	13	221	2.96e-39	140
Q_Shewanella_Pdp11||0_partial_3	CheckV-032917_56	38.9	221	122	6	27	240	40	254	1.52e-38	139
Q_Shewanella_Pdp11||0_partial_3	CheckV-009198_23	35.9	198	120	3	42	238	34	225	3.84e-34	127
Q_Shewanella_Pdp11||0_partial_3	CheckV-009237_45	45.9	133	71	1	93	224	79	211	2.32e-32	122
Q_Shewanella_Pdp11||0_partial_3	CheckV-048041_56	33.2	229	146	6	13	237	3	228	3.20e-29	114
Q_Shewanella_Pdp11||0_partial_3	CheckV-009206_11	36.9	236	130	9	10	237	1	225	2.18e-28	112
Q_Shewanella_Pdp11||0_partial_3	CheckV-048042_47	36.5	148	91	2	93	237	88	235	3.48e-25	103
Q_Shewanella_Pdp11||0_partial_3	CheckV-014971_6	31.8	214	123	4	14	222	7	202	1.32e-21	93.6
Q_Shewanella_Pdp11||0_partial_3	CheckV-014971_51	31.8	214	123	4	14	222	7	202	1.32e-21	93.6
Q_Shewanella_Pdp11||0_partial_3	CheckV-061113_44	30.9	217	114	6	10	219	1	188	1.98e-19	88.2
Q_Shewanella_Pdp11||0_partial_3	CheckV-058725_40	30.9	217	114	6	10	219	1	188	1.98e-19	88.2
Q_Shewanella_Pdp11||0_partial_3	CheckV-043855_17	31.9	213	135	7	26	233	43	250	8.41e-17	82.0
Q_Shewanella_Pdp11||0_partial_3	CheckV-055077_53	33.1	160	87	4	12	171	5	144	7.87e-14	73.2
Q_Shewanella_Pdp11||0_partial_3	CheckV-009000_53	29.2	233	150	10	12	235	5	231	3.45e-12	68.9
Q_Shewanella_Pdp11||0_partial_3	CheckV-039337_16	28.8	240	130	10	13	233	3	220	1.64e-11	67.0
Q_Shewanella_Pdp11||0_partial_3	CheckV-058935_22	27.2	228	154	5	14	233	4	227	1.66e-11	67.0
Q_Shewanella_Pdp11||0_partial_3	CheckV-014534_9	26.3	240	136	10	12	240	2	211	4.63e-08	57.0
Q_Shewanella_Pdp11||0_partial_3	CheckV-010648_59	24.3	239	146	9	10	240	1	212	4.69e-08	57.0
Q_Shewanella_Pdp11||0_partial_3	CheckV-023893_50	32.8	128	75	5	106	233	95	211	4.96e-08	57.0
Q_Shewanella_Pdp11||0_partial_3	CheckV-027811_39	32.8	128	75	5	106	233	95	211	4.96e-08	57.0
Q_Shewanella_Pdp11||0_partial_3	CheckV-021184_42	26.9	227	137	9	12	231	2	206	9.04e-08	56.2
Q_Shewanella_Pdp11||0_partial_3	CheckV-035808_55	23.6	229	144	7	11	233	10	213	4.44e-07	54.3
Q_Shewanella_Pdp11||0_partial_3	CheckV-032378_78	23.6	242	153	9	12	240	4	226	2.99e-06	52.0
Q_Shewanella_Pdp11||0_partial_3	CheckV-040136_27	27.3	132	92	1	110	241	88	215	6.67e-06	50.8
Q_Shewanella_Pdp11||0_partial_4	CheckV-016168_31	54.5	55	25	0	1	55	1	55	1.00e-15	68.6
Q_Shewanella_Pdp11||0_partial_4	CheckV-020738_46	56.9	51	22	0	1	51	1	51	4.43e-14	64.3
Q_Shewanella_Pdp11||0_partial_4	CheckV-055299_11	51.9	52	25	0	1	52	1	52	2.62e-13	62.4
Q_Shewanella_Pdp11||0_partial_4	CheckV-055085_50	51.9	52	25	0	1	52	1	52	2.62e-13	62.4
Q_Shewanella_Pdp11||0_partial_4	CheckV-029828_48	51.0	51	25	0	1	51	1	51	1.59e-12	60.5
Q_Shewanella_Pdp11||0_partial_4	CheckV-011548_28	55.1	49	21	1	1	48	1	49	5.22e-12	58.9
Q_Shewanella_Pdp11||0_partial_4	CheckV-061113_43	43.4	53	30	0	1	53	1	53	1.66e-10	55.5
Q_Shewanella_Pdp11||0_partial_4	CheckV-058725_41	43.4	53	30	0	1	53	1	53	1.66e-10	55.5
Q_Shewanella_Pdp11||0_partial_4	CheckV-058939_12	44.6	56	31	0	1	56	1	56	8.53e-10	53.9
Q_Shewanella_Pdp11||0_partial_4	CheckV-058942_12	44.6	56	31	0	1	56	1	56	8.53e-10	53.9
Q_Shewanella_Pdp11||0_partial_4	CheckV-062060_50	43.4	53	30	0	1	53	1	53	9.64e-09	50.8
Q_Shewanella_Pdp11||0_partial_4	CheckV-062384_37	43.4	53	30	0	1	53	1	53	9.64e-09	50.8
Q_Shewanella_Pdp11||0_partial_4	CheckV-005100_33	44.4	45	25	0	1	45	1	45	7.03e-07	46.2
Q_Shewanella_Pdp11||0_partial_4	CheckV-033403_9	50.0	44	21	1	1	43	1	44	9.11e-07	45.8
Q_Shewanella_Pdp11||0_partial_4	CheckV-019414_14	48.8	41	21	0	5	45	5	45	1.04e-06	45.8
Q_Shewanella_Pdp11||0_partial_6	CheckV-040559_41	60.0	95	37	1	16	109	7	101	3.15e-32	113
Q_Shewanella_Pdp11||0_partial_6	CheckV-013211_34	57.9	95	39	1	16	109	7	101	5.18e-31	110
Q_Shewanella_Pdp11||0_partial_6	CheckV-060446_36	55.8	95	41	1	13	106	2	96	3.88e-29	105
Q_Shewanella_Pdp11||0_partial_6	CheckV-059307_85	52.0	102	41	3	15	108	6	107	1.70e-27	101
Q_Shewanella_Pdp11||0_partial_6	CheckV-019557_76	53.3	92	42	1	18	108	8	99	7.16e-27	99.8
Q_Shewanella_Pdp11||0_partial_6	CheckV-029106_144	53.0	83	36	2	18	98	6	87	7.92e-21	84.3
Q_Shewanella_Pdp11||0_partial_6	CheckV-009223_112	45.7	105	46	4	15	108	9	113	1.59e-18	79.0
Q_Shewanella_Pdp11||0_partial_6	CheckV-033369_54	51.1	94	41	4	18	108	8	99	2.04e-18	78.2
Q_Shewanella_Pdp11||0_partial_6	CheckV-005538_22	50.0	86	40	3	15	98	7	91	3.76e-18	77.8
Q_Shewanella_Pdp11||0_partial_6	CheckV-030979_9	43.8	89	43	2	18	100	48	135	1.26e-14	69.7
Q_Shewanella_Pdp11||0_partial_6	CheckV-044302_48	39.1	87	45	4	15	98	8	89	4.34e-10	57.0
Q_Shewanella_Pdp11||0_partial_6	CheckV-015434_115	31.7	101	58	2	15	106	5	103	1.40e-07	51.2
Q_Shewanella_Pdp11||0_partial_8	CheckV-058725_45	43.2	264	130	5	1	246	1	262	1.18e-39	142
Q_Shewanella_Pdp11||0_partial_8	CheckV-056716_68	50.0	150	62	1	1	150	1	137	5.05e-39	139
Q_Shewanella_Pdp11||0_partial_8	CheckV-047958_13	42.4	264	132	5	1	246	1	262	2.57e-38	139
Q_Shewanella_Pdp11||0_partial_8	CheckV-047941_41	42.8	264	131	5	1	246	1	262	7.15e-38	138
Q_Shewanella_Pdp11||0_partial_8	CheckV-042179_39	42.4	264	132	5	1	246	1	262	1.42e-37	137
Q_Shewanella_Pdp11||0_partial_8	CheckV-015271_20	52.5	139	53	1	1	139	1	126	1.57e-37	135
Q_Shewanella_Pdp11||0_partial_8	CheckV-051512_16	41.5	246	124	6	6	234	1	243	3.24e-37	136
Q_Shewanella_Pdp11||0_partial_8	CheckV-055407_35	50.4	137	49	2	1	137	1	118	2.09e-34	127
Q_Shewanella_Pdp11||0_partial_8	CheckV-055406_52	50.4	137	49	2	1	137	1	118	2.09e-34	127
Q_Shewanella_Pdp11||0_partial_8	CheckV-051508_65	53.6	153	62	3	6	150	1	152	1.56e-32	123
Q_Shewanella_Pdp11||0_partial_8	CheckV-018394_10	37.4	262	124	8	1	246	1	238	2.10e-32	123
Q_Shewanella_Pdp11||0_partial_8	CheckV-038159_17	51.0	147	42	3	3	134	1	132	7.98e-32	121
Q_Shewanella_Pdp11||0_partial_8	CheckV-054188_52	51.0	147	42	3	3	134	1	132	7.98e-32	121
Q_Shewanella_Pdp11||0_partial_8	CheckV-055355_15	51.0	147	42	3	3	134	1	132	7.98e-32	121
Q_Shewanella_Pdp11||0_partial_8	CheckV-009176_67	48.3	147	46	3	3	134	1	132	7.98e-32	121
Q_Shewanella_Pdp11||0_partial_8	CheckV-013811_43	43.4	182	74	5	3	173	1	164	1.31e-31	120
Q_Shewanella_Pdp11||0_partial_8	CheckV-047955_36	52.9	140	50	2	1	134	1	130	2.30e-31	120
Q_Shewanella_Pdp11||0_partial_8	CheckV-041018_65	37.6	229	111	5	14	224	9	223	2.07e-27	110
Q_Shewanella_Pdp11||0_partial_8	CheckV-017722_56	34.1	167	87	6	1	157	1	154	1.24e-11	67.8
Q_Shewanella_Pdp11||0_partial_8	CheckV-061574_58	28.4	222	134	8	1	220	1	199	3.54e-10	63.2
Q_Shewanella_Pdp11||0_partial_8	CheckV-061404_27	28.4	222	134	8	1	220	1	199	3.54e-10	63.2
Q_Shewanella_Pdp11||0_partial_8	CheckV-007107_19	28.7	188	110	7	1	173	1	179	6.95e-08	57.0
Q_Shewanella_Pdp11||0_partial_8	CheckV-039882_6	31.3	163	85	6	11	172	13	149	7.04e-06	50.8
Q_Shewanella_Pdp11||0_partial_8	CheckV-016256_31	26.5	219	126	7	9	222	9	197	9.83e-06	50.4
Q_Shewanella_Pdp11||0_partial_9	CheckV-044380_17	28.5	193	123	6	39	219	43	232	2.13e-12	69.3
Q_Shewanella_Pdp11||0_partial_10	CheckV-056080_20	37.1	404	237	8	11	403	9	406	6.73e-61	207
Q_Shewanella_Pdp11||0_partial_10	CheckV-056108_35	37.1	404	237	8	11	403	9	406	6.73e-61	207
Q_Shewanella_Pdp11||0_partial_10	CheckV-054152_16	33.9	386	244	7	21	398	17	399	2.52e-52	184
Q_Shewanella_Pdp11||0_partial_10	CheckV-059770_28	35.5	408	245	9	10	404	8	410	4.61e-52	184
Q_Shewanella_Pdp11||0_partial_10	CheckV-045265_45	33.9	386	244	7	21	398	17	399	2.60e-51	182
Q_Shewanella_Pdp11||0_partial_10	CheckV-010515_13	32.0	394	253	7	10	392	8	397	3.36e-46	168
Q_Shewanella_Pdp11||0_partial_10	CheckV-021744_51	32.0	422	266	13	10	418	8	421	7.66e-44	162
Q_Shewanella_Pdp11||0_partial_10	CheckV-029828_32	32.4	395	249	9	11	400	8	389	1.09e-43	162
Q_Shewanella_Pdp11||0_partial_10	CheckV-033334_33	32.1	420	266	11	11	418	9	421	2.09e-42	159
Q_Shewanella_Pdp11||0_partial_10	CheckV-053400_59	31.7	388	243	9	10	388	7	381	1.14e-38	148
Q_Shewanella_Pdp11||0_partial_10	CheckV-013211_21	31.2	369	238	10	28	389	25	384	5.58e-37	144
Q_Shewanella_Pdp11||0_partial_10	CheckV-042079_21	30.4	369	241	10	28	389	24	383	3.67e-35	139
Q_Shewanella_Pdp11||0_partial_10	CheckV-048348_86	30.2	378	252	8	11	382	10	381	2.02e-32	131
Q_Shewanella_Pdp11||0_partial_10	CheckV-040559_23	30.1	369	242	10	28	389	24	383	8.20e-31	127
Q_Shewanella_Pdp11||0_partial_10	CheckV-012620_23	32.7	303	186	9	99	389	10	306	1.98e-29	121
Q_Shewanella_Pdp11||0_partial_10	CheckV-048349_79	29.0	376	255	8	11	379	8	378	3.04e-28	119
Q_Shewanella_Pdp11||0_partial_10	CheckV-049696_79	29.4	395	256	9	11	393	8	391	3.78e-27	116
Q_Shewanella_Pdp11||0_partial_10	CheckV-048345_79	29.0	376	255	8	11	379	8	378	1.36e-26	115
Q_Shewanella_Pdp11||0_partial_10	CheckV-014518_51	30.5	351	223	11	27	366	12	352	1.55e-26	114
Q_Shewanella_Pdp11||0_partial_10	CheckV-050970_1	29.0	379	251	9	11	379	11	381	4.99e-26	113
Q_Shewanella_Pdp11||0_partial_10	CheckV-050967_78	28.5	379	253	9	11	379	12	382	9.48e-26	112
Q_Shewanella_Pdp11||0_partial_10	CheckV-050973_79	28.2	379	254	9	11	379	12	382	1.30e-25	112
Q_Shewanella_Pdp11||0_partial_10	CheckV-012917_19	26.6	248	156	8	118	357	101	330	6.22e-06	53.5
Q_Shewanella_Pdp11||0_partial_13	CheckV-007714_37	63.5	192	70	0	3	194	2	193	4.98e-86	256
Q_Shewanella_Pdp11||0_partial_13	CheckV-044754_36	64.1	184	64	2	7	190	13	194	4.26e-82	247
Q_Shewanella_Pdp11||0_partial_13	CheckV-051532_54	35.8	148	77	6	58	197	77	214	1.01e-13	72.0
Q_Shewanella_Pdp11||0_partial_13	CheckV-049025_56	35.8	148	77	6	58	197	77	214	1.01e-13	72.0
Q_Shewanella_Pdp11||0_partial_13	CheckV-011853_53	28.9	187	117	3	2	187	4	175	2.82e-10	62.0
Q_Shewanella_Pdp11||0_partial_13	CheckV-001811_45	23.3	189	123	4	9	197	16	182	6.33e-07	52.8
Q_Shewanella_Pdp11||0_partial_14	CheckV-059978_18	49.5	182	76	4	3	173	5	181	2.06e-49	162
Q_Shewanella_Pdp11||0_partial_14	CheckV-015172_69	42.4	170	84	3	5	174	10	165	4.77e-39	135
Q_Shewanella_Pdp11||0_partial_14	CheckV-017344_135	37.1	178	98	2	2	174	6	174	4.88e-32	118
Q_Shewanella_Pdp11||0_partial_14	CheckV-054979_198	36.8	182	88	5	2	171	4	170	9.76e-31	114
Q_Shewanella_Pdp11||0_partial_14	CheckV-048124_136	38.0	171	86	4	3	168	4	159	2.27e-30	113
Q_Shewanella_Pdp11||0_partial_14	CheckV-028102_10	39.5	157	84	3	14	169	14	160	2.47e-30	113
Q_Shewanella_Pdp11||0_partial_14	CheckV-015319_46	38.4	177	92	4	2	174	5	168	2.57e-29	110
Q_Shewanella_Pdp11||0_partial_14	CheckV-009174_20	38.0	163	87	4	7	169	11	159	3.04e-28	107
Q_Shewanella_Pdp11||0_partial_14	CheckV-010355_31	38.0	163	87	3	11	173	18	166	1.42e-27	106
Q_Shewanella_Pdp11||0_partial_14	CheckV-013557_32	36.4	162	89	3	7	168	4	151	1.07e-24	98.6
Q_Shewanella_Pdp11||0_partial_14	CheckV-058723_90	40.5	168	85	6	1	168	1	153	2.22e-23	95.9
Q_Shewanella_Pdp11||0_partial_14	CheckV-018477_20	32.9	170	109	1	2	171	3	167	2.04e-22	93.6
Q_Shewanella_Pdp11||0_partial_14	CheckV-031757_117	33.3	168	99	2	8	175	14	168	4.93e-22	92.4
Q_Shewanella_Pdp11||0_partial_14	CheckV-049763_155	37.5	168	90	5	1	168	1	153	6.32e-22	92.0
Q_Shewanella_Pdp11||0_partial_14	CheckV-012264_44	30.7	166	104	3	4	168	8	163	3.76e-20	87.0
Q_Shewanella_Pdp11||0_partial_14	CheckV-061105_40	33.3	168	105	3	1	168	1	161	6.78e-20	86.3
Q_Shewanella_Pdp11||0_partial_14	CheckV-058728_40	33.3	168	105	3	1	168	1	161	1.34e-19	85.5
Q_Shewanella_Pdp11||0_partial_14	CheckV-032534_21	36.4	132	73	3	37	167	31	152	1.52e-19	85.1
Q_Shewanella_Pdp11||0_partial_14	CheckV-024830_141	35.7	168	92	6	1	168	1	152	4.29e-19	84.7
Q_Shewanella_Pdp11||0_partial_14	CheckV-059887_21	34.6	156	84	5	16	168	24	164	5.85e-16	76.3
Q_Shewanella_Pdp11||0_partial_14	CheckV-059886_9	34.6	156	84	5	16	168	24	164	5.85e-16	76.3
Q_Shewanella_Pdp11||0_partial_14	CheckV-000135_19	32.8	137	85	3	36	172	21	150	1.40e-12	67.4
Q_Shewanella_Pdp11||0_partial_14	CheckV-016117_3	30.6	157	100	5	14	167	16	166	1.43e-12	67.4
Q_Shewanella_Pdp11||0_partial_14	CheckV-015893_3	36.2	130	69	3	35	160	23	142	1.70e-12	67.8
Q_Shewanella_Pdp11||0_partial_14	CheckV-053379_38	29.8	161	102	6	12	171	13	163	1.12e-11	64.7
Q_Shewanella_Pdp11||0_partial_14	CheckV-001813_20	33.3	138	74	5	39	169	38	164	2.30e-11	63.9
Q_Shewanella_Pdp11||0_partial_14	CheckV-042026_58	32.1	134	74	4	36	166	19	138	5.48e-11	62.4
Q_Shewanella_Pdp11||0_partial_14	CheckV-017716_63	32.1	134	74	4	36	166	19	138	5.48e-11	62.4
Q_Shewanella_Pdp11||0_partial_14	CheckV-012972_19	30.8	133	69	3	39	160	45	165	5.72e-09	57.8
Q_Shewanella_Pdp11||0_partial_14	CheckV-061247_57	32.1	131	83	3	36	166	17	141	5.93e-09	57.0
Q_Shewanella_Pdp11||0_partial_14	CheckV-060498_4	32.4	136	81	3	36	171	19	143	8.26e-09	56.6
Q_Shewanella_Pdp11||0_partial_14	CheckV-043668_28	31.6	136	82	3	36	171	19	143	1.15e-08	56.2
Q_Shewanella_Pdp11||0_partial_14	CheckV-010718_57	32.3	133	76	4	36	166	19	139	2.23e-08	55.5
Q_Shewanella_Pdp11||0_partial_14	CheckV-031802_6	28.1	146	89	5	28	170	22	154	2.66e-08	55.5
Q_Shewanella_Pdp11||0_partial_14	CheckV-046479_12	30.1	136	84	3	36	171	19	143	5.99e-08	54.3
Q_Shewanella_Pdp11||0_partial_14	CheckV-048095_4	30.1	136	84	3	36	171	19	143	5.99e-08	54.3
Q_Shewanella_Pdp11||0_partial_14	CheckV-045976_38	30.1	136	84	3	36	171	19	143	5.99e-08	54.3
Q_Shewanella_Pdp11||0_partial_14	CheckV-018938_27	31.6	114	63	3	58	168	65	166	6.32e-08	54.7
Q_Shewanella_Pdp11||0_partial_14	CheckV-040534_52	30.1	123	77	4	48	169	38	152	1.84e-07	53.1
Q_Shewanella_Pdp11||0_partial_14	CheckV-005452_60	30.9	152	95	3	20	166	4	150	2.99e-07	52.8
Q_Shewanella_Pdp11||0_partial_14	CheckV-004478_47	30.1	173	108	8	3	171	2	165	4.33e-07	52.4
Q_Shewanella_Pdp11||0_partial_14	CheckV-058549_34	30.7	140	83	4	1	133	1	133	9.62e-07	51.6
Q_Shewanella_Pdp11||0_partial_14	CheckV-058548_32	34.7	95	57	2	44	133	39	133	3.48e-06	50.1
Q_Shewanella_Pdp11||0_partial_14	CheckV-029807_56	29.0	138	83	4	39	171	22	149	4.57e-06	49.3
Q_Shewanella_Pdp11||0_partial_14	CheckV-001859_38	30.8	130	83	5	36	164	20	143	5.99e-06	50.1
Q_Shewanella_Pdp11||0_partial_14	CheckV-058393_25	33.7	95	58	2	44	133	39	133	6.61e-06	49.3
Q_Shewanella_Pdp11||0_partial_17	CheckV-042201_1	50.3	165	81	1	12	176	3	166	1.27e-46	154
Q_Shewanella_Pdp11||0_partial_17	CheckV-033334_39	40.1	172	99	1	10	177	9	180	1.23e-31	117
Q_Shewanella_Pdp11||0_partial_17	CheckV-021891_63	37.3	177	109	1	1	177	1	175	5.75e-31	115
Q_Shewanella_Pdp11||0_partial_17	CheckV-039878_49	37.3	177	109	1	1	177	1	175	5.75e-31	115
Q_Shewanella_Pdp11||0_partial_17	CheckV-045676_1	55.2	96	43	0	78	173	82	177	6.38e-28	107
Q_Shewanella_Pdp11||0_partial_17	CheckV-009206_30	57.3	96	41	0	78	173	82	177	1.27e-27	106
Q_Shewanella_Pdp11||0_partial_17	CheckV-044483_1	55.2	96	43	0	78	173	82	177	1.79e-27	106
Q_Shewanella_Pdp11||0_partial_17	CheckV-044544_1	55.2	96	43	0	78	173	82	177	1.79e-27	106
Q_Shewanella_Pdp11||0_partial_17	CheckV-060171_54	55.2	96	43	0	78	173	82	177	1.79e-27	106
Q_Shewanella_Pdp11||0_partial_17	CheckV-060172_51	55.2	96	43	0	78	173	82	177	1.79e-27	106
Q_Shewanella_Pdp11||0_partial_17	CheckV-048992_26	54.2	96	44	0	78	173	82	177	3.57e-27	105
Q_Shewanella_Pdp11||0_partial_17	CheckV-044545_1	54.2	96	44	0	78	173	82	177	3.57e-27	105
Q_Shewanella_Pdp11||0_partial_17	CheckV-058654_1	54.2	96	44	0	78	173	82	177	3.57e-27	105
Q_Shewanella_Pdp11||0_partial_17	CheckV-061023_1	54.2	96	44	0	78	173	82	177	3.57e-27	105
Q_Shewanella_Pdp11||0_partial_17	CheckV-060534_1	54.2	96	44	0	78	173	82	177	3.57e-27	105
Q_Shewanella_Pdp11||0_partial_17	CheckV-049871_21	54.2	96	44	0	78	173	82	177	7.11e-27	104
Q_Shewanella_Pdp11||0_partial_17	CheckV-060516_1	40.0	95	57	0	78	172	82	176	1.01e-19	86.3
Q_Shewanella_Pdp11||0_partial_18	CheckV-009247_25	55.2	639	272	4	1	634	1	630	2.25e-253	717
Q_Shewanella_Pdp11||0_partial_18	CheckV-056080_15	56.1	615	259	4	7	618	10	616	1.60e-247	703
Q_Shewanella_Pdp11||0_partial_18	CheckV-056108_40	56.1	615	259	4	7	618	10	616	1.60e-247	703
Q_Shewanella_Pdp11||0_partial_18	CheckV-021744_57	54.3	626	279	5	1	624	1	621	4.28e-233	667
Q_Shewanella_Pdp11||0_partial_18	CheckV-046554_2	49.4	664	315	8	8	666	8	655	1.32e-230	660
Q_Shewanella_Pdp11||0_partial_18	CheckV-004632_43	52.8	629	290	5	1	627	1	624	1.60e-230	661
Q_Shewanella_Pdp11||0_partial_18	CheckV-033334_40	52.1	637	284	7	1	623	1	630	7.48e-223	641
Q_Shewanella_Pdp11||0_partial_18	CheckV-018426_46	51.4	646	292	8	1	630	1	640	5.05e-222	639
Q_Shewanella_Pdp11||0_partial_18	CheckV-048012_2	49.5	667	315	10	8	666	8	660	2.67e-221	636
Q_Shewanella_Pdp11||0_partial_18	CheckV-043193_2	49.3	669	313	10	8	666	8	660	3.78e-221	636
Q_Shewanella_Pdp11||0_partial_18	CheckV-012762_14	49.8	666	306	10	1	644	1	660	1.24e-220	636
Q_Shewanella_Pdp11||0_partial_18	CheckV-014288_6	50.6	648	310	6	1	643	1	643	4.26e-220	634
Q_Shewanella_Pdp11||0_partial_18	CheckV-009206_31	52.4	622	286	4	1	622	1	612	9.11e-220	632
Q_Shewanella_Pdp11||0_partial_18	CheckV-061023_2	52.1	622	288	3	1	622	1	612	1.34e-219	631
Q_Shewanella_Pdp11||0_partial_18	CheckV-060534_2	52.1	622	288	3	1	622	1	612	1.34e-219	631
Q_Shewanella_Pdp11||0_partial_18	CheckV-048992_25	51.9	622	289	3	1	622	1	612	2.68e-219	630
Q_Shewanella_Pdp11||0_partial_18	CheckV-044545_2	51.9	622	289	3	1	622	1	612	2.68e-219	630
Q_Shewanella_Pdp11||0_partial_18	CheckV-058654_2	51.9	622	289	3	1	622	1	612	2.68e-219	630
Q_Shewanella_Pdp11||0_partial_18	CheckV-044544_2	52.3	622	287	4	1	622	1	612	3.67e-219	630
Q_Shewanella_Pdp11||0_partial_18	CheckV-060171_55	51.8	622	290	3	1	622	1	612	3.80e-219	630
Q_Shewanella_Pdp11||0_partial_18	CheckV-060172_52	51.8	622	290	3	1	622	1	612	3.80e-219	630
Q_Shewanella_Pdp11||0_partial_18	CheckV-049871_20	51.6	622	291	3	1	622	1	612	4.35e-218	627
Q_Shewanella_Pdp11||0_partial_18	CheckV-015045_13	51.7	619	286	5	14	627	23	633	5.70e-218	629
Q_Shewanella_Pdp11||0_partial_18	CheckV-044483_2	51.8	622	290	4	1	622	1	612	5.96e-218	627
Q_Shewanella_Pdp11||0_partial_18	CheckV-045676_2	51.8	622	290	4	1	622	1	612	9.66e-217	624
